member_id,tier,rule_names_fired,trigger_metric,trigger_value,threshold,default_propensity_score,risk_band,priority_rank,constraint_override,constraint_override_reason,recommended_action,constraint_compliant_action,time_window_for_response,excluded_reason,last_actioned_date,days_since_last_contribution,withdrawal_surge_index,loan_outstanding_kes,par30_breach_flag,compliance_status,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00248,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00248 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-27,15.0,1.11,109664.82,0,COMPLIANT,20.41,78.12
STM00249,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00249 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-07,12.0,1.62,245481.86,0,COMPLIANT,11.98,75.97
STM00251,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00251 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-31,23.0,0.53,287978.0,0,COMPLIANT,13.34,71.19
STM00253,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00253 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-12,4.0,0.93,61320.61,0,COMPLIANT,10.4,64.73
STM00256,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00256 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-20,11.0,1.36,85155.94,0,COMPLIANT,21.38,64.9
STM00257,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00257 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-23,15.0,0.46,175364.31,0,COMPLIANT,12.9,59.27
STM00259,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00259 to legal within 5 working days.,,Next monthly review,capacity_limit,,7.0,0.75,449723.55,0,COMPLIANT,10.06,73.51
STM00265,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00265 to legal within 5 working days.,,Next monthly review,capacity_limit,,11.0,0.42,184532.51,0,COMPLIANT,14.11,58.42
STM00269,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00269 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,1.31,276848.77,0,COMPLIANT,21.29,61.56
STM00274,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00274 to legal within 5 working days.,,Next monthly review,capacity_limit,,26.0,1.78,394001.49,0,COMPLIANT,16.4,68.78
STM00275,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00275 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-21,8.0,0.72,93156.44,0,COMPLIANT,15.25,55.86
STM00277,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00277 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-30,10.0,1.28,133562.31,0,COMPLIANT,20.4,64.32
STM00279,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,2.95,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00279 to legal within 5 working days.,,Next monthly review,capacity_limit,,24.0,2.95,122269.12,0,COMPLIANT,14.18,71.87
STM00280,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00280 to legal within 5 working days.,,Next monthly review,capacity_limit,,9.0,1.47,285777.36,0,COMPLIANT,21.74,73.68
STM00281,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00281 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,1.27,188605.22,0,COMPLIANT,20.35,69.92
STM00286,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00286 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-11,7.0,1.56,169485.21,0,COMPLIANT,15.8,59.07
STM00287,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00287 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-02,1.0,1.13,113859.54,0,COMPLIANT,21.44,67.36
STM00288,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00288 to legal within 5 working days.,,Next monthly review,capacity_limit,,14.0,0.86,210773.98,0,COMPLIANT,13.56,79.21
STM00289,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00289 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-14,1.0,0.63,67971.8,0,COMPLIANT,14.9,76.22
STM00291,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00291 to legal within 5 working days.,,Next monthly review,capacity_limit,,,1.47,69660.31,0,COMPLIANT,19.74,72.22
STM00293,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00293 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,1.42,62562.95,0,COMPLIANT,20.84,74.57
STM00300,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00300 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-04,7.0,1.42,231526.36,0,COMPLIANT,17.5,70.26
STM00301,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00301 to legal within 5 working days.,,Next monthly review,capacity_limit,,20.0,1.8,357589.38,0,COMPLIANT,11.98,59.42
STM00302,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00302 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-23,,1.29,89992.91,0,COMPLIANT,13.11,60.99
STM00304,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00304 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-22,16.0,1.03,202714.07,0,COMPLIANT,18.01,58.69
STM00310,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00310 to legal within 5 working days.,,Next monthly review,capacity_limit,,19.0,1.18,248857.15,0,COMPLIANT,21.68,61.01
STM00311,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00311 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,1.23,61507.1,0,COMPLIANT,11.5,60.65
STM00316,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00316 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,0.54,239628.03,0,COMPLIANT,17.99,65.65
STM00317,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,2.89,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00317 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-08,27.0,2.89,80775.7,0,COMPLIANT,12.8,73.51
STM00319,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00319 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-27,6.0,1.7,166077.46,0,COMPLIANT,21.75,73.61
STM00320,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00320 to legal within 5 working days.,,Next monthly review,capacity_limit,,25.0,0.92,198829.39,0,COMPLIANT,17.91,70.4
STM00324,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00324 to legal within 5 working days.,,Next monthly review,capacity_limit,,,1.73,129411.06,0,COMPLIANT,16.27,72.1
STM00327,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00327 to legal within 5 working days.,,Next monthly review,capacity_limit,,7.0,0.95,124501.76,0,COMPLIANT,11.42,55.48
STM00330,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00330 to legal within 5 working days.,,Next monthly review,capacity_limit,,17.0,0.56,308265.74,0,COMPLIANT,21.26,73.57
STM00334,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00334 to legal within 5 working days.,,Next monthly review,capacity_limit,,19.0,1.2,96920.28,0,COMPLIANT,11.79,59.77
STM00341,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00341 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-12,4.0,1.46,80212.83,0,COMPLIANT,11.44,67.42
STM00343,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00343 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-06,,0.9,112545.98,0,COMPLIANT,20.15,55.05
STM00344,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00344 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.75,365007.46,0,COMPLIANT,20.39,71.08
STM00345,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.54,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00345 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,3.54,130664.88,0,COMPLIANT,20.76,55.46
STM00347,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00347 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-26,20.0,0.84,203081.58,0,COMPLIANT,20.75,56.77
STM00348,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00348 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,1.09,272415.6,0,COMPLIANT,11.96,66.77
STM00349,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00349 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-13,17.0,0.85,79350.01,0,COMPLIANT,13.76,61.29
STM00351,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00351 to legal within 5 working days.,,Next monthly review,capacity_limit,,19.0,0.93,169676.9,0,COMPLIANT,20.64,65.29
STM00352,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00352 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,1.59,55644.27,0,COMPLIANT,20.36,74.4
STM00355,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.22,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00355 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-28,4.0,3.22,243634.18,0,COMPLIANT,19.47,75.99
STM00357,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00357 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.78,79346.79,0,COMPLIANT,15.92,57.5
STM00359,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00359 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.65,99538.9,0,COMPLIANT,15.32,60.69
STM00362,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00362 to legal within 5 working days.,,Next monthly review,capacity_limit,,11.0,1.78,134053.77,0,COMPLIANT,18.22,59.72
STM00363,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00363 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,1.61,166177.62,0,COMPLIANT,10.09,64.03
STM00367,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00367 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-31,10.0,1.28,227563.15,0,COMPLIANT,21.4,74.82
STM00371,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00371 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,1.43,217732.64,0,COMPLIANT,13.89,75.16
STM00376,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00376 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,0.77,88889.28,0,COMPLIANT,21.75,59.29
STM00379,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00379 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.67,140493.15,0,COMPLIANT,17.57,77.16
STM00381,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00381 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-07,8.0,0.78,201279.9,0,COMPLIANT,20.84,71.87
STM00387,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00387 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,1.04,284129.99,0,COMPLIANT,11.24,57.18
STM00388,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00388 to legal within 5 working days.,,Next monthly review,capacity_limit,,9.0,1.55,216321.87,0,COMPLIANT,13.78,72.95
STM00389,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,2.98,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00389 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,2.98,94629.24,0,COMPLIANT,14.77,70.04
STM00397,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00397 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,1.07,35083.76,0,COMPLIANT,11.19,62.4
STM00400,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00400 to legal within 5 working days.,,Next monthly review,capacity_limit,,21.0,0.77,22497.35,0,COMPLIANT,10.42,78.97
STM00403,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00403 to legal within 5 working days.,,Next monthly review,capacity_limit,,,1.28,86051.56,0,COMPLIANT,10.72,67.02
STM00404,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00404 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-24,1.0,1.44,52054.55,0,COMPLIANT,11.69,68.48
STM00407,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00407 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,1.58,85796.99,0,COMPLIANT,20.37,64.64
STM00408,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00408 to legal within 5 working days.,,Next monthly review,capacity_limit,,2.0,1.18,54228.68,0,COMPLIANT,17.09,58.63
STM00411,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00411 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-04,18.0,1.34,73469.19,0,COMPLIANT,14.05,63.57
STM00413,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00413 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.63,55938.39,0,COMPLIANT,10.87,58.57
STM00421,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00421 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,0.71,80341.35,0,COMPLIANT,13.91,70.73
STM00422,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00422 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,0.97,36785.69,0,COMPLIANT,13.53,77.03
STM00428,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00428 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,1.19,39214.96,0,COMPLIANT,19.28,68.78
STM00430,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00430 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-30,23.0,1.63,92343.53,0,COMPLIANT,21.16,59.79
STM00431,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00431 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-20,5.0,0.56,35287.32,0,COMPLIANT,18.61,71.81
STM00434,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00434 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-12,,1.06,34679.42,0,COMPLIANT,16.74,68.36
STM00435,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00435 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-07,8.0,0.44,21173.66,0,COMPLIANT,20.62,65.97
STM00441,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00441 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,0.69,23638.3,0,COMPLIANT,13.7,66.32
STM00443,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00443 to legal within 5 working days.,,Next monthly review,capacity_limit,,15.0,0.96,62000.91,0,COMPLIANT,19.47,71.06
STM00448,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00448 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-26,23.0,1.55,23929.0,0,COMPLIANT,16.46,63.95
STM00456,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00456 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,0.97,25385.96,0,COMPLIANT,21.82,64.3
STM00458,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00458 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,1.66,55637.87,0,COMPLIANT,19.76,75.63
STM00479,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00479 to legal within 5 working days.,,Next monthly review,capacity_limit,,16.0,1.32,51691.7,0,COMPLIANT,13.5,59.63
STM00480,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00480 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.51,49243.48,0,COMPLIANT,19.79,68.37
STM00481,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00481 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.49,64212.72,0,COMPLIANT,14.08,74.3
STM00485,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00485 to legal within 5 working days.,,Next monthly review,capacity_limit,,20.0,1.42,34341.97,0,COMPLIANT,20.13,73.58
STM00486,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00486 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,0.43,59540.93,0,COMPLIANT,15.95,75.1
STM00487,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00487 to legal within 5 working days.,,Next monthly review,capacity_limit,,16.0,1.13,30929.81,0,COMPLIANT,15.54,60.48
STM00490,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00490 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-26,7.0,0.98,19472.27,0,COMPLIANT,18.09,78.77
STM00496,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00496 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-05,11.0,0.82,28941.47,0,COMPLIANT,21.18,55.47
STM00498,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00498 to legal within 5 working days.,,Next monthly review,capacity_limit,,24.0,1.25,46947.3,0,COMPLIANT,19.15,55.93
STM00499,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00499 to legal within 5 working days.,,Next monthly review,capacity_limit,,,1.11,43637.94,0,COMPLIANT,10.64,75.18
STM00503,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00503 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-14,10.0,1.09,83329.19,0,COMPLIANT,16.84,58.76
STM00504,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00504 to legal within 5 working days.,,Next monthly review,capacity_limit,,26.0,1.24,57905.36,0,COMPLIANT,13.29,55.51
STM00505,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00505 to legal within 5 working days.,,Next monthly review,capacity_limit,,19.0,0.56,111494.49,0,COMPLIANT,14.69,74.45
STM00506,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00506 to legal within 5 working days.,,Next monthly review,capacity_limit,,24.0,1.4,24188.52,0,COMPLIANT,16.27,75.1
STM00509,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00509 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-05,25.0,1.21,19498.28,0,COMPLIANT,19.75,77.95
STM00510,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00510 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-17,1.0,1.02,50678.76,0,COMPLIANT,14.28,67.91
STM00512,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00512 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-25,11.0,0.94,36519.35,0,COMPLIANT,21.39,58.48
STM00513,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00513 to legal within 5 working days.,,Next monthly review,capacity_limit,,1.0,0.48,42860.47,0,COMPLIANT,11.94,62.34
STM00514,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00514 to legal within 5 working days.,,Next monthly review,capacity_limit,,25.0,1.01,79979.53,0,COMPLIANT,18.0,64.49
STM00534,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00534 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,1.45,47322.61,0,COMPLIANT,10.6,71.81
STM00535,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00535 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.53,36000.79,0,COMPLIANT,14.5,55.76
STM00539,Basic,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.72,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00539 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-30,15.0,3.72,45824.59,0,COMPLIANT,19.21,70.14
STM00542,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00542 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-08,27.0,0.72,78753.58,0,COMPLIANT,21.64,73.19
STM00554,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00554 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-04,5.0,0.68,36848.6,0,COMPLIANT,11.72,78.07
STM00558,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00558 to legal within 5 working days.,,Next monthly review,capacity_limit,,1.0,0.41,127127.45,0,COMPLIANT,19.27,79.4
STM00559,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00559 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,1.48,28032.27,0,COMPLIANT,14.65,58.11
STM00562,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00562 to legal within 5 working days.,,Next monthly review,capacity_limit,,11.0,0.73,27361.51,0,COMPLIANT,11.67,65.34
STM00564,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00564 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,0.54,67748.38,0,COMPLIANT,12.94,72.16
STM00567,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00567 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,1.04,35886.62,0,COMPLIANT,18.63,78.64
