member_id,snapshot_date,snapshot_date_raw,report_month,tier,monthly_contribution_kes,days_since_last_contribution,withdrawal_surge_index,payroll_confirmation_lag_days,savings_balance_kes,loan_outstanding_kes,par30_breach_flag,last_actioned_date,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00119,2023-11-01,2023-11-01,2023-11-01,Standard,4692.19,3.0,0.46,17,160066.24,186200.52,0,,13.19,78.35
STM00119,2023-12-01,2023-12-01,2023-12-01,Standard,4564.35,10.0,1.72,43,163799.92,262558.15,0,,16.21,74.23
STM00119,2024-01-01,01/01/2024,2024-01-01,Standard,4669.18,26.0,1.01,35,166542.95,196171.93,0,2023-12-26,16.43,56.88
STM00119,2024-02-01,2024-02-01,2024-02-01,Standard,5005.23,15.0,1.55,27,169849.35,216331.52,0,,15.08,65.67
STM00119,2024-03-01,2024-03-01,2024-03-01,Standard,1231.89,102.0,0.75,29,170970.03,184011.98,0,2023-12-10,10.18,68.59
STM00119,2024-04-01,2024-04-01,2024-04-01,Standard,335.77,108.0,0.75,19,171289.79,219037.37,0,2024-03-28,11.11,80.15
STM00119,2024-05-01,2024-05-01,2024-05-01,Standard,1113.24,84.0,0.79,23,172046.79,212732.15,0,,20.47,78.96
STM00119,2024-06-01,2024-06-01,2024-06-01,Standard,786.51,86.0,0.87,19,172556.96,239720.7,1,2024-05-29,9.98,71.87
STM00119,2024-07-01,01/07/2024,2024-07-01,Standard,711.35,102.0,1.38,39,172936.61,107770.92,1,,16.5,56.57
STM00119,2024-08-01,2024-08-01,2024-08-01,Standard,335.65,46.0,0.64,35,173099.22,183857.05,1,,14.78,75.82
STM00119,2024-09-01,2024-09-01,2024-09-01,Standard,1138.88,116.0,0.95,17,174180.09,98603.7,1,,8.83,67.26
STM00119,2024-10-01,2024-10-01,2024-10-01,Standard,504.26,,1.54,20,174429.8,146629.53,1,,13.52,69.84
STM00119,2024-11-01,2024-11-01,2024-11-01,Standard,1390.62,91.0,0.86,23,175277.39,163780.18,1,2024-08-22,15.26,61.28
STM00119,2024-12-01,2024-12-01,2024-12-01,Standard,940.61,76.0,1.33,23,175791.09,136137.1,1,2024-11-11,12.42,58.12
STM00120,2023-01-01,01/01/2023,2023-01-01,Standard,6440.81,26.0,1.63,8,193947.99,283469.33,0,,11.95,70.39
STM00120,2023-02-01,2023-02-01,2023-02-01,Standard,7051.01,,1.14,0,,206050.63,0,,19.72,67.76
STM00120,2023-03-01,2023-03-01,2023-03-01,Standard,7189.34,8.0,1.15,1,205547.71,255728.89,0,,20.25,72.69
STM00120,2023-04-01,2023-04-01,2023-04-01,Standard,7125.64,10.0,0.77,0,209635.27,374884.24,0,2023-01-23,16.94,73.87
STM00120,2023-05-01,2023-05-01,2023-05-01,Standard,6523.75,4.0,1.41,1,,327331.24,0,2023-02-09,13.23,64.77
STM00120,2023-06-01,2023-06-01,2023-06-01,Standard,7097.19,21.0,1.57,2,216876.33,361025.22,0,,11.04,64.47
STM00120,2023-07-01,01/07/2023,2023-07-01,Standard,7361.41,7.0,0.99,8,219889.38,197991.36,0,,18.44,70.28
STM00120,2023-08-01,2023-08-01,2023-08-01,Standard,8261.13,6.0,0.96,2,227542.46,242280.49,0,,11.11,75.3
STM00120,2023-09-01,2023-09-01,2023-09-01,Standard,7794.17,24.0,0.75,7,231705.96,437651.93,0,,21.26,82.56
STM00120,2023-10-01,2023-10-01,2023-10-01,Standard,8236.27,2.0,0.6,7,238505.69,426009.11,0,,8.87,78.27
STM00120,2023-11-01,2023-11-01,2023-11-01,Standard,8199.47,,1.77,3,246398.87,190287.37,0,2023-08-29,11.11,64.4
STM00120,2023-12-01,2023-12-01,2023-12-01,Standard,7520.93,,1.74,6,,268992.85,0,,17.7,71.57
STM00120,2024-01-01,01/01/2024,2024-01-01,Standard,8187.41,16.0,1.18,2,257961.21,379065.07,0,,17.97,83.91
STM00120,2024-02-01,2024-02-01,2024-02-01,Standard,7166.72,14.0,1.13,9,264899.29,280028.05,0,2023-11-20,20.39,55.08
STM00120,2024-03-01,2024-03-01,2024-03-01,Standard,7225.75,4.0,1.43,8,270095.68,368270.67,0,,13.79,70.95
STM00120,2024-04-01,2024-04-01,2024-04-01,Standard,7411.49,,0.58,1,274318.23,206807.36,0,,11.47,62.65
STM00120,2024-05-01,2024-05-01,2024-05-01,Standard,7736.43,27.0,0.93,4,281831.93,356144.5,0,,18.56,83.43
STM00120,2024-06-01,2024-06-01,2024-06-01,Standard,7787.37,2.0,1.21,5,285395.56,272721.68,0,,8.9,66.44
STM00120,2024-07-01,01/07/2024,2024-07-01,Standard,6293.21,12.0,1.4,3,289953.31,174385.94,0,,10.89,56.87
STM00120,2024-08-01,2024-08-01,2024-08-01,Standard,6761.16,13.0,1.68,7,294233.89,273243.9,0,,16.41,78.42
STM00120,2024-09-01,2024-09-01,2024-09-01,Standard,6653.62,6.0,1.35,9,297869.51,333167.84,0,2024-07-22,10.47,57.19
STM00120,2024-10-01,2024-10-01,2024-10-01,Standard,7225.69,2.0,1.4,2,301641.81,298292.62,0,,12.79,76.32
STM00120,2024-11-01,2024-11-01,2024-11-01,Standard,8113.67,17.0,1.61,7,308146.34,243712.98,0,,15.17,87.31
STM00120,2024-12-01,2024-12-01,2024-12-01,Standard,7083.18,1.0,0.71,4,314649.84,211610.93,0,,15.75,76.21
STM00121,2023-01-01,01/01/2023,2023-01-01,Standard,5580.72,19.0,1.3,4,180443.45,277053.93,0,,21.47,78.04
STM00121,2023-02-01,2023-02-01,2023-02-01,Standard,6736.37,21.0,1.67,2,183512.62,399693.49,0,,8.93,78.17
STM00121,2023-03-01,2023-03-01,2023-03-01,Standard,6723.4,,0.86,2,187960.37,396115.76,0,2023-02-22,20.07,79.23
STM00121,2023-04-01,2023-04-01,2023-04-01,Standard,5581.84,26.0,1.24,6,192384.71,385271.15,0,,12.59,71.3
STM00121,2023-05-01,2023-05-01,2023-05-01,Standard,5829.94,27.0,0.87,9,195427.57,228015.75,0,,12.22,78.3
STM00121,2023-06-01,2023-06-01,2023-06-01,Standard,6340.92,13.0,1.12,7,199030.96,292264.36,0,2023-05-18,14.93,75.85
STM00121,2023-07-01,01/07/2023,2023-07-01,Standard,6125.64,4.0,1.07,3,202741.24,301922.51,0,,19.85,72.58
STM00121,2023-08-01,2023-08-01,2023-08-01,Standard,6385.81,2.0,1.7,0,205957.68,150744.65,0,2023-06-10,15.99,77.98
STM00121,2023-09-01,2023-09-01,2023-09-01,Standard,6019.23,26.0,1.59,8,211451.15,358076.83,0,2023-06-21,17.53,84.21
STM00121,2023-10-01,2023-10-01,2023-10-01,Standard,6397.12,8.0,1.35,8,214091.89,365027.87,0,,18.67,86.28
STM00121,2023-11-01,2023-11-01,2023-11-01,Standard,6501.09,2.0,0.94,4,218555.44,185855.07,0,2023-10-02,8.94,78.44
STM00121,2023-12-01,2023-12-01,2023-12-01,Standard,6618.59,,0.8,5,224888.76,298353.26,0,,16.98,86.08
STM00121,2024-01-01,01/01/2024,2024-01-01,Standard,6552.46,12.0,1.33,8,230318.78,215847.62,0,,9.1,64.27
STM00121,2024-02-01,2024-02-01,2024-02-01,Standard,6673.49,1.0,0.48,4,233860.35,315622.15,0,2023-12-19,18.64,58.09
STM00121,2024-03-01,2024-03-01,2024-03-01,Standard,6050.65,15.0,1.77,2,237094.61,418728.75,0,,16.88,72.66
STM00121,2024-04-01,2024-04-01,2024-04-01,Standard,5562.36,27.0,1.21,4,241202.58,190880.97,0,2024-01-04,9.32,61.44
STM00121,2024-05-01,2024-05-01,2024-05-01,Standard,5473.71,23.0,0.96,1,243974.54,160825.93,0,2024-03-25,11.38,79.22
STM00121,2024-06-01,2024-06-01,2024-06-01,Standard,5813.02,19.0,0.98,5,249749.49,401382.26,0,,21.52,60.62
STM00121,2024-07-01,01/07/2024,2024-07-01,Standard,5592.96,22.0,1.03,9,252139.4,223339.82,0,,20.09,72.28
STM00121,2024-08-01,2024-08-01,2024-08-01,Standard,6679.93,6.0,0.53,1,256604.05,246723.33,0,,17.38,85.1
STM00121,2024-09-01,2024-09-01,2024-09-01,Standard,5433.58,11.0,0.53,9,261086.01,162267.67,0,2024-07-13,19.92,67.39
STM00121,2024-10-01,2024-10-01,2024-10-01,Standard,6247.63,2.0,1.25,2,265696.09,399793.98,0,,18.22,81.62
STM00121,2024-11-01,2024-11-01,2024-11-01,Standard,6094.97,10.0,1.09,1,,322387.13,0,2024-09-18,16.89,72.79
STM00121,2024-12-01,2024-12-01,2024-12-01,Standard,6672.17,5.0,0.48,7,275086.77,142769.31,0,,21.64,57.49
STM00122,2023-01-01,01/01/2023,2023-01-01,Standard,8240.71,26.0,0.72,2,134338.43,238791.86,0,,15.7,66.74
STM00122,2023-02-01,2023-02-01,2023-02-01,Standard,8049.9,,1.6,3,139472.25,280139.04,0,2023-01-17,11.28,55.56
STM00122,2023-03-01,2023-03-01,2023-03-01,Standard,6633.35,,1.19,6,144860.82,125886.46,0,,15.88,66.6
STM00122,2023-04-01,2023-04-01,2023-04-01,Standard,7039.3,6.0,0.94,0,148490.15,100962.57,0,,18.32,75.32
STM00122,2023-05-01,2023-05-01,2023-05-01,Standard,8654.59,,0.58,9,155130.75,108877.49,0,,19.01,79.03
STM00122,2023-06-01,2023-06-01,2023-06-01,Standard,7766.72,24.0,0.84,3,159147.49,226731.06,0,,10.17,86.79
STM00122,2023-07-01,01/07/2023,2023-07-01,Standard,7024.81,10.0,1.63,4,162441.26,277144.26,0,,19.53,55.93
STM00122,2023-08-01,2023-08-01,2023-08-01,Standard,7856.61,8.0,1.64,9,167123.84,105541.33,0,,12.16,57.2
STM00122,2023-09-01,2023-09-01,2023-09-01,Standard,7680.19,9.0,1.5,9,174060.43,258106.84,0,,18.53,86.05
STM00122,2023-10-01,2023-10-01,2023-10-01,Standard,7300.18,27.0,0.61,4,178804.18,122174.96,0,,21.64,66.22
STM00122,2023-11-01,2023-11-01,2023-11-01,Standard,7090.72,7.0,1.33,2,183705.05,190730.12,0,2023-10-23,19.4,71.64
STM00122,2023-12-01,2023-12-01,2023-12-01,Standard,7693.02,19.0,0.53,6,189425.9,214500.27,0,,10.75,79.21
STM00122,2024-01-01,01/01/2024,2024-01-01,Standard,6892.85,25.0,0.72,3,195939.25,119798.19,0,2023-12-20,20.67,80.37
STM00122,2024-02-01,2024-02-01,2024-02-01,Standard,7171.16,10.0,0.81,7,199946.03,128565.82,0,,11.2,75.39
STM00122,2024-03-01,2024-03-01,2024-03-01,Standard,8556.1,26.0,0.99,4,207447.63,285997.83,0,,10.6,83.83
STM00122,2024-04-01,2024-04-01,2024-04-01,Standard,8204.46,21.0,0.67,1,214387.07,249384.53,0,2024-03-22,20.6,62.16
STM00122,2024-05-01,2024-05-01,2024-05-01,Standard,8850.88,9.0,1.19,4,218723.96,159817.31,0,,20.41,81.67
STM00122,2024-06-01,2024-06-01,2024-06-01,Standard,8319.99,12.0,0.94,0,225735.0,212179.99,0,2024-04-02,13.84,84.37
STM00122,2024-07-01,01/07/2024,2024-07-01,Standard,7660.9,27.0,0.54,0,229629.3,225324.65,0,,16.04,74.49
STM00122,2024-08-01,2024-08-01,2024-08-01,Standard,8761.08,15.0,1.33,7,237316.83,97966.8,0,,20.39,57.37
STM00122,2024-09-01,2024-09-01,2024-09-01,Standard,7723.37,25.0,1.08,4,243781.59,303011.77,0,,12.82,70.54
STM00122,2024-10-01,2024-10-01,2024-10-01,Standard,7327.43,5.0,1.03,6,247237.25,273538.99,0,2024-08-23,15.04,84.72
STM00122,2024-11-01,2024-11-01,2024-11-01,Standard,7563.92,1.0,1.19,0,254264.27,305312.23,0,2024-08-17,21.87,63.18
STM00122,2024-12-01,2024-12-01,2024-12-01,Standard,6707.21,7.0,0.72,2,259355.14,258379.76,0,,12.08,85.7
STM00123,2023-01-01,01/01/2023,2023-01-01,Standard,3630.21,8.0,0.89,6,97038.57,209072.38,0,2022-12-04,12.17,72.47
STM00123,2023-02-01,2023-02-01,2023-02-01,Standard,4352.23,7.0,0.77,8,100245.84,100906.09,0,,11.16,65.84
STM00123,2023-03-01,2023-03-01,2023-03-01,Standard,4222.26,24.0,0.93,3,102169.29,109188.75,0,2023-02-08,19.09,87.3
STM00123,2023-04-01,2023-04-01,2023-04-01,Standard,3857.26,17.0,1.52,1,103718.88,166421.02,0,,14.07,56.62
STM00123,2023-05-01,2023-05-01,2023-05-01,Standard,4145.87,9.0,1.46,3,107273.02,81849.43,0,2023-02-20,10.89,72.51
STM00123,2023-06-01,2023-06-01,2023-06-01,Standard,3989.24,11.0,0.97,4,110591.57,178333.17,0,,13.53,59.38
STM00123,2023-07-01,01/07/2023,2023-07-01,Standard,4262.96,25.0,1.16,2,112887.57,134166.55,0,,9.12,71.03
STM00123,2023-08-01,2023-08-01,2023-08-01,Standard,4249.61,24.0,0.99,1,116053.12,97617.71,0,,10.06,60.81
STM00123,2023-09-01,2023-09-01,2023-09-01,Standard,3798.02,16.0,1.76,4,118486.76,163477.52,0,,15.33,70.67
STM00123,2023-10-01,2023-10-01,2023-10-01,Standard,3850.74,22.0,0.79,5,121589.5,114192.24,0,,9.98,80.05
STM00123,2023-11-01,2023-11-01,2023-11-01,Standard,4081.1,13.0,1.02,3,124044.86,223206.69,0,2023-09-10,12.79,56.88
STM00123,2023-12-01,2023-12-01,2023-12-01,Standard,3536.47,2.0,1.61,6,125493.32,179778.38,0,2023-10-22,10.87,79.76
STM00123,2024-01-01,01/01/2024,2024-01-01,Standard,3486.54,11.0,1.45,2,128209.61,158611.09,0,,21.47,56.19
STM00123,2024-02-01,2024-02-01,2024-02-01,Standard,3511.19,10.0,1.19,5,,220643.69,0,2023-12-27,11.91,71.87
STM00123,2024-03-01,2024-03-01,2024-03-01,Standard,3755.41,6.0,1.19,7,132658.23,215288.18,0,,12.77,87.74
STM00123,2024-04-01,2024-04-01,2024-04-01,Standard,3274.06,18.0,1.28,1,134183.26,143747.71,0,,19.72,84.91
STM00123,2024-05-01,2024-05-01,2024-05-01,Standard,4122.82,25.0,0.74,9,136782.82,106699.86,0,,17.11,73.09
STM00123,2024-06-01,2024-06-01,2024-06-01,Standard,4284.4,13.0,1.21,4,141053.63,74631.72,0,2024-04-27,10.08,76.2
STM00123,2024-07-01,01/07/2024,2024-07-01,Standard,4027.11,27.0,1.1,1,144847.77,217279.84,0,,20.81,72.21
STM00123,2024-08-01,2024-08-01,2024-08-01,Standard,4093.67,23.0,1.63,5,147481.84,116767.84,0,,14.24,55.16
STM00123,2024-09-01,2024-09-01,2024-09-01,Standard,3434.12,18.0,1.68,8,149982.52,162875.59,0,,12.09,64.52
STM00123,2024-10-01,2024-10-01,2024-10-01,Standard,3394.67,6.0,1.05,0,151877.76,216912.7,0,,12.62,73.59
STM00123,2024-11-01,2024-11-01,2024-11-01,Standard,4056.18,15.0,1.31,4,154978.58,103820.81,0,,12.85,61.47
STM00123,2024-12-01,2024-12-01,2024-12-01,Standard,4128.1,27.0,1.0,3,158082.99,171862.67,0,,16.6,62.75
STM00124,2023-01-01,01/01/2023,2023-01-01,Standard,4077.51,19.0,0.82,9,67898.2,76059.49,0,,9.33,76.59
STM00124,2023-02-01,2023-02-01,2023-02-01,Standard,4218.07,6.0,0.86,6,71726.46,107378.63,0,,10.18,78.69
STM00124,2023-03-01,2023-03-01,2023-03-01,Standard,3879.6,17.0,1.18,6,75243.73,95369.19,0,,15.93,62.02
STM00124,2023-04-01,2023-04-01,2023-04-01,Standard,3899.07,5.0,0.64,5,76843.23,86622.36,0,2023-02-01,14.91,87.45
STM00124,2023-05-01,2023-05-01,2023-05-01,Standard,4820.3,27.0,1.76,5,,90417.05,0,,21.52,61.11
STM00124,2023-06-01,2023-06-01,2023-06-01,Standard,4410.52,25.0,1.79,7,82494.52,125187.05,0,2023-03-04,12.0,58.67
STM00124,2023-07-01,01/07/2023,2023-07-01,Standard,4377.85,26.0,1.8,0,85754.38,90555.5,0,2023-06-07,13.86,65.37
STM00124,2023-08-01,2023-08-01,2023-08-01,Standard,4304.18,7.0,0.52,6,90003.39,91111.87,0,2023-06-11,19.57,64.61
STM00124,2023-09-01,2023-09-01,2023-09-01,Standard,3900.84,5.0,1.05,9,92539.5,86441.7,0,,11.96,73.25
STM00124,2023-10-01,2023-10-01,2023-10-01,Standard,4193.15,10.0,1.09,4,94523.08,96932.22,0,2023-08-28,10.55,64.65
STM00124,2023-11-01,2023-11-01,2023-11-01,Standard,3878.99,12.0,0.55,5,97467.23,122084.67,0,2023-09-20,17.35,80.79
STM00124,2023-12-01,2023-12-01,2023-12-01,Standard,4773.13,14.0,0.41,5,100585.63,99481.04,0,,13.87,77.11
STM00124,2024-01-01,01/01/2024,2024-01-01,Standard,4421.41,7.0,0.77,6,102847.01,122095.87,0,,18.3,87.54
STM00124,2024-02-01,2024-02-01,2024-02-01,Standard,4545.55,,0.74,2,107188.65,142566.93,0,2023-12-09,8.55,87.49
STM00124,2024-03-01,2024-03-01,2024-03-01,Standard,4946.61,23.0,1.42,8,111240.67,85102.39,0,,14.65,62.74
STM00124,2024-04-01,2024-04-01,2024-04-01,Standard,4457.01,15.0,1.29,3,114432.61,112287.13,0,2024-01-19,10.85,70.84
STM00124,2024-05-01,2024-05-01,2024-05-01,Standard,4662.73,20.0,1.18,9,116554.67,71090.89,0,2024-04-22,9.78,70.07
STM00124,2024-06-01,2024-06-01,2024-06-01,Standard,4952.72,23.0,0.85,6,120933.68,138621.43,0,,17.27,81.46
STM00124,2024-07-01,01/07/2024,2024-07-01,Standard,4692.42,11.0,1.68,2,123370.42,141443.54,0,2024-05-27,9.19,62.77
STM00124,2024-08-01,2024-08-01,2024-08-01,Standard,3955.33,,1.08,8,125880.07,122493.01,0,,18.0,73.72
STM00124,2024-09-01,2024-09-01,2024-09-01,Standard,3882.54,18.0,1.62,1,127608.56,142904.61,0,,15.91,79.45
STM00124,2024-10-01,2024-10-01,2024-10-01,Standard,5046.11,27.0,0.81,9,131554.81,83024.93,0,2024-08-12,16.76,76.64
STM00124,2024-11-01,2024-11-01,2024-11-01,Standard,4492.85,15.0,1.12,1,134166.21,146385.6,0,,15.59,83.55
STM00124,2024-12-01,2024-12-01,2024-12-01,Standard,4320.54,9.0,1.59,6,136128.35,127759.04,0,2024-09-05,12.35,72.51
STM00125,2023-01-01,01/01/2023,2023-01-01,Standard,2712.18,24.0,1.6,8,130088.71,233159.75,0,,19.85,72.42
STM00125,2023-02-01,2023-02-01,2023-02-01,Standard,2389.99,15.0,1.74,8,131584.2,213143.07,0,2023-01-22,17.36,83.63
STM00125,2023-03-01,2023-03-01,2023-03-01,Standard,2904.72,7.0,1.77,8,134417.57,187637.74,0,2023-01-10,9.46,84.52
STM00125,2023-04-01,2023-04-01,2023-04-01,Standard,2953.03,,1.22,7,136508.0,222487.64,0,,11.7,58.04
STM00125,2023-05-01,2023-05-01,2023-05-01,Standard,2251.87,2.0,1.45,8,,119208.75,0,,21.63,79.81
STM00125,2023-06-01,2023-06-01,2023-06-01,Standard,2525.47,5.0,0.52,0,140479.51,239190.23,0,,10.23,76.0
STM00125,2023-07-01,01/07/2023,2023-07-01,Standard,2369.22,11.0,1.29,5,142623.7,106770.43,0,2023-06-13,13.27,74.23
STM00125,2023-08-01,2023-08-01,2023-08-01,Standard,2919.67,16.0,1.7,7,145194.64,106618.11,0,,13.46,74.22
STM00125,2023-09-01,2023-09-01,2023-09-01,Standard,2861.12,2.0,0.81,5,146401.69,169923.98,0,,20.7,65.21
STM00125,2023-10-01,2023-10-01,2023-10-01,Standard,2824.29,11.0,1.65,3,,107955.03,0,,20.49,86.02
STM00125,2023-11-01,2023-11-01,2023-11-01,Standard,2540.08,17.0,0.68,4,149484.98,98844.48,0,2023-09-13,11.83,80.26
STM00125,2023-12-01,2023-12-01,2023-12-01,Standard,2924.75,7.0,1.66,2,151035.67,279772.69,0,,18.64,81.87
STM00125,2024-01-01,01/01/2024,2024-01-01,Standard,2866.46,6.0,1.65,7,152821.99,291428.28,0,,11.14,78.14
STM00125,2024-02-01,2024-02-01,2024-02-01,Standard,2622.77,7.0,0.41,3,,144808.24,0,,9.7,77.68
STM00125,2024-03-01,2024-03-01,2024-03-01,Standard,2622.45,8.0,1.23,3,157564.29,203469.81,0,,10.2,69.47
STM00125,2024-04-01,2024-04-01,2024-04-01,Standard,2442.99,,1.35,2,158854.43,99356.08,0,,18.44,61.76
STM00125,2024-05-01,2024-05-01,2024-05-01,Standard,2406.61,,1.17,2,161054.85,217615.5,0,,9.53,87.52
STM00125,2024-06-01,2024-06-01,2024-06-01,Standard,2801.6,18.0,1.35,2,162228.7,189486.47,0,,18.87,74.56
STM00125,2024-07-01,01/07/2024,2024-07-01,Standard,2764.51,,1.19,0,163734.19,197768.17,0,2024-05-13,11.51,55.07
STM00125,2024-08-01,2024-08-01,2024-08-01,Standard,2578.72,27.0,0.73,2,165153.16,194576.9,0,2024-06-25,16.81,70.64
STM00125,2024-09-01,2024-09-01,2024-09-01,Standard,2359.04,25.0,1.44,7,166853.63,288040.32,0,,18.34,83.02
STM00125,2024-10-01,2024-10-01,2024-10-01,Standard,2836.3,8.0,1.33,1,169468.63,199958.0,0,,20.94,64.22
STM00125,2024-11-01,2024-11-01,2024-11-01,Standard,2237.35,22.0,0.8,6,170462.34,181753.11,0,,9.46,62.64
STM00125,2024-12-01,2024-12-01,2024-12-01,Standard,2692.35,14.0,1.45,2,171652.41,166930.03,0,2024-10-15,21.24,73.52
STM00126,2023-01-01,01/01/2023,2023-01-01,Standard,4984.15,25.0,0.47,0,103192.13,222084.2,0,,17.38,78.06
STM00126,2023-02-01,2023-02-01,2023-02-01,Standard,5151.5,21.0,1.19,7,106243.54,82048.52,0,,10.94,69.87
STM00126,2023-03-01,2023-03-01,2023-03-01,Standard,4798.98,,1.49,2,109369.82,80858.56,0,,19.61,80.32
STM00126,2023-04-01,2023-04-01,2023-04-01,Standard,4061.88,11.0,0.41,4,111495.01,168913.29,0,,21.16,68.25
STM00126,2023-05-01,2023-05-01,2023-05-01,Standard,4914.97,14.0,1.32,3,115747.3,122210.34,0,2023-02-03,13.53,55.47
STM00126,2023-06-01,2023-06-01,2023-06-01,Standard,4665.18,9.0,1.74,1,119395.77,228789.26,0,,13.14,87.41
STM00126,2023-07-01,01/07/2023,2023-07-01,Standard,3851.21,24.0,0.99,9,122747.19,124272.19,0,,10.82,74.84
STM00126,2023-08-01,2023-08-01,2023-08-01,Standard,3950.66,21.0,1.52,3,126545.76,173488.97,0,,9.93,76.53
STM00126,2023-09-01,2023-09-01,2023-09-01,Standard,4764.31,22.0,0.79,1,131218.11,142121.8,0,,14.61,68.0
STM00126,2023-10-01,2023-10-01,2023-10-01,Standard,5161.92,22.0,0.47,8,133308.62,171492.52,0,2023-08-25,12.85,70.58
STM00126,2023-11-01,2023-11-01,2023-11-01,Standard,4689.58,15.0,1.12,7,137810.74,131781.25,0,,15.85,86.6
STM00126,2023-12-01,2023-12-01,2023-12-01,Standard,4451.43,9.0,1.67,0,,185434.43,0,,14.34,83.35
STM00126,2024-01-01,01/01/2024,2024-01-01,Standard,5011.51,7.0,1.61,4,142597.38,162876.53,0,,15.06,58.97
STM00126,2024-02-01,2024-02-01,2024-02-01,Standard,4048.75,21.0,0.73,0,144846.57,119028.07,0,2023-12-03,12.48,80.41
STM00126,2024-03-01,2024-03-01,2024-03-01,Standard,3997.0,13.0,0.64,2,146875.13,202894.23,0,2024-02-13,10.74,57.63
STM00126,2024-04-01,2024-04-01,2024-04-01,Standard,4987.09,4.0,1.55,8,149459.93,100741.56,0,,20.83,57.53
STM00126,2024-05-01,2024-05-01,2024-05-01,Standard,4171.85,24.0,1.71,5,152485.48,207637.21,0,,18.76,78.09
STM00126,2024-06-01,2024-06-01,2024-06-01,Standard,4873.24,18.0,1.52,0,154608.82,182264.69,0,2024-04-25,9.5,58.38
STM00126,2024-07-01,01/07/2024,2024-07-01,Standard,4817.64,7.0,0.86,1,157097.12,191636.8,0,,9.9,68.01
STM00126,2024-08-01,2024-08-01,2024-08-01,Standard,3998.58,,0.87,8,159356.83,212510.94,0,,20.4,76.62
STM00126,2024-09-01,2024-09-01,2024-09-01,Standard,4671.45,20.0,1.79,6,161871.93,159881.77,0,,13.85,84.62
STM00126,2024-10-01,2024-10-01,2024-10-01,Standard,4713.52,18.0,0.71,6,164749.32,213021.74,0,2024-09-15,14.2,83.02
STM00126,2024-11-01,2024-11-01,2024-11-01,Standard,4525.06,23.0,1.12,6,169092.31,201321.66,0,,9.22,86.89
STM00126,2024-12-01,2024-12-01,2024-12-01,Standard,4897.61,23.0,0.97,0,172800.4,179622.57,0,,13.99,56.24
STM00127,2023-01-01,01/01/2023,2023-01-01,Standard,7974.65,26.0,0.72,8,202569.71,365804.65,0,,12.93,66.56
STM00127,2023-02-01,2023-02-01,2023-02-01,Standard,7453.64,9.0,1.05,5,,234642.67,0,2022-12-19,19.36,61.6
STM00127,2023-03-01,2023-03-01,2023-03-01,Standard,8838.78,,1.0,6,212831.71,426275.15,0,,19.41,58.55
STM00127,2023-04-01,2023-04-01,2023-04-01,Standard,8226.45,1.0,0.76,4,219455.31,368305.32,0,2023-02-07,18.66,62.11
STM00127,2023-05-01,2023-05-01,2023-05-01,Standard,8592.32,6.0,0.77,9,224782.92,355973.28,0,2023-03-29,12.37,60.09
STM00127,2023-06-01,2023-06-01,2023-06-01,Standard,7657.56,14.0,0.43,9,232241.4,269061.19,0,2023-05-12,19.16,86.27
STM00127,2023-07-01,01/07/2023,2023-07-01,Standard,8900.96,10.0,1.77,1,237474.45,342148.49,0,,11.34,74.05
STM00127,2023-08-01,2023-08-01,2023-08-01,Standard,7200.82,24.0,1.54,0,242762.65,432916.75,0,2023-05-23,12.31,86.27
STM00127,2023-09-01,2023-09-01,2023-09-01,Standard,7767.68,1.0,0.56,7,247424.76,252062.2,0,2023-08-27,18.84,85.97
STM00127,2023-10-01,2023-10-01,2023-10-01,Standard,7316.99,7.0,1.57,8,252197.29,413686.01,0,2023-09-28,16.72,72.41
STM00127,2023-11-01,2023-11-01,2023-11-01,Standard,7697.65,17.0,1.2,0,256665.2,165867.35,0,,15.82,75.38
STM00127,2023-12-01,2023-12-01,2023-12-01,Standard,7511.9,18.0,0.66,0,259907.22,435912.53,0,,15.05,62.78
STM00127,2024-01-01,01/01/2024,2024-01-01,Standard,7629.9,4.0,0.6,4,266541.39,271421.51,0,2023-11-03,11.78,75.14
STM00127,2024-02-01,2024-02-01,2024-02-01,Standard,7571.23,11.0,0.89,7,269886.76,304864.7,0,,8.54,81.72
STM00127,2024-03-01,2024-03-01,2024-03-01,Standard,9062.33,2.0,1.3,1,,280657.32,0,2024-02-08,9.75,77.46
STM00127,2024-04-01,2024-04-01,2024-04-01,Standard,8279.02,15.0,1.26,9,282294.95,179461.81,0,2024-01-08,12.15,78.48
STM00127,2024-05-01,2024-05-01,2024-05-01,Standard,7657.18,,1.7,5,286412.74,337112.26,0,,18.7,87.69
STM00127,2024-06-01,2024-06-01,2024-06-01,Standard,8358.7,2.0,1.53,6,290395.47,401799.34,0,,8.51,60.06
STM00127,2024-07-01,01/07/2024,2024-07-01,Standard,9049.59,12.0,0.46,7,299048.89,301195.06,0,2024-05-19,19.83,79.44
STM00127,2024-08-01,2024-08-01,2024-08-01,Standard,6850.59,8.0,1.76,3,304456.06,197889.42,0,,20.16,61.61
STM00127,2024-09-01,2024-09-01,2024-09-01,Standard,7651.33,25.0,0.47,5,308002.61,349577.86,0,2024-06-15,18.27,74.8
STM00127,2024-10-01,2024-10-01,2024-10-01,Standard,8956.78,18.0,0.62,8,311879.96,275635.1,0,,14.01,75.75
STM00127,2024-11-01,2024-11-01,2024-11-01,Standard,8158.27,23.0,1.36,3,315991.33,238262.25,0,,10.73,70.39
